Open Time,Open,High,Low,Close,Close Time
2022-09-04 13:00:00,135.28700000,135.28700000,134.69900000,134.70000000,2022-09-04 13:00:59.999
2022-09-04 13:01:00,134.70000000,134.84100000,134.11600000,134.29600000,2022-09-04 13:01:59.999
2022-09-04 13:02:00,134.34000000,134.77100000,134.22200000,134.22200000,2022-09-04 13:02:59.999
2022-09-04 13:03:00,134.11700000,134.49600000,134.10200000,134.30500000,2022-09-04 13:03:59.999
2022-09-04 13:04:00,134.30600000,134.34400000,134.30500000,134.34400000,2022-09-04 13:04:59.999
2022-09-04 13:05:00,134.48900000,134.53400000,134.48900000,134.53400000,2022-09-04 13:05:59.999
2022-09-04 13:06:00,134.53500000,134.67600000,134.53500000,134.64200000,2022-09-04 13:06:59.999
2022-09-04 13:07:00,134.64800000,134.70300000,134.64800000,134.70300000,2022-09-04 13:07:59.999
2022-09-04 13:08:00,134.74000000,134.74000000,134.38500000,134.40700000,2022-09-04 13:08:59.999
2022-09-04 13:09:00,134.64700000,134.76600000,134.63400000,134.75900000,2022-09-04 13:09:59.999
2022-09-04 13:10:00,134.55000000,134.55000000,134.55000000,134.55000000,2022-09-04 13:10:59.999
2022-09-04 13:11:00,134.61200000,134.67700000,134.61200000,134.63700000,2022-09-04 13:11:59.999
2022-09-04 13:12:00,134.65300000,134.65300000,134.61200000,134.61200000,2022-09-04 13:12:59.999
2022-09-04 13:13:00,134.55100000,134.56200000,134.55100000,134.56200000,2022-09-04 13:13:59.999
2022-09-04 13:14:00,134.55700000,134.71200000,134.54900000,134.71200000,2022-09-04 13:14:59.999
2022-09-04 13:15:00,134.73500000,134.74900000,134.73500000,134.74900000,2022-09-04 13:15:59.999
2022-09-04 13:16:00,134.75000000,134.76300000,134.71500000,134.75600000,2022-09-04 13:16:59.999
2022-09-04 13:17:00,134.71800000,134.97700000,134.70100000,134.97700000,2022-09-04 13:17:59.999
2022-09-04 13:18:00,134.95800000,134.95800000,134.45200000,134.58200000,2022-09-04 13:18:59.999
2022-09-04 13:19:00,134.66500000,134.66500000,134.24200000,134.35400000,2022-09-04 13:19:59.999
2022-09-04 13:20:00,134.35300000,134.97500000,134.35300000,134.92500000,2022-09-04 13:20:59.999
2022-09-04 13:21:00,134.86900000,134.86900000,134.65400000,134.81100000,2022-09-04 13:21:59.999
2022-09-04 13:22:00,134.88300000,135.03700000,134.88300000,135.03700000,2022-09-04 13:22:59.999
2022-09-04 13:23:00,135.03800000,135.28200000,135.03800000,135.28200000,2022-09-04 13:23:59.999
2022-09-04 13:24:00,135.21400000,135.23400000,135.17100000,135.17100000,2022-09-04 13:24:59.999
2022-09-04 13:25:00,135.15800000,135.46500000,135.15800000,135.37900000,2022-09-04 13:25:59.999
2022-09-04 13:26:00,135.39400000,135.46500000,135.15800000,135.16500000,2022-09-04 13:26:59.999
2022-09-04 13:27:00,135.23700000,135.41500000,135.19100000,135.21500000,2022-09-04 13:27:59.999
2022-09-04 13:28:00,135.22100000,135.46500000,135.22100000,135.42200000,2022-09-04 13:28:59.999
2022-09-04 13:29:00,135.45600000,135.86200000,135.34200000,135.66100000,2022-09-04 13:29:59.999
2022-09-04 13:30:00,135.62900000,135.72400000,135.57300000,135.57400000,2022-09-04 13:30:59.999
2022-09-04 13:31:00,135.60600000,135.63200000,135.57500000,135.62900000,2022-09-04 13:31:59.999
2022-09-04 13:32:00,135.62900000,135.62900000,135.62900000,135.62900000,2022-09-04 13:32:59.999
2022-09-04 13:33:00,135.64300000,135.64300000,135.56500000,135.56500000,2022-09-04 13:33:59.999
2022-09-04 13:34:00,135.62900000,135.68000000,135.62900000,135.68000000,2022-09-04 13:34:59.999
2022-09-04 13:35:00,135.64000000,135.64000000,135.50000000,135.50300000,2022-09-04 13:35:59.999
2022-09-04 13:36:00,135.50200000,135.50400000,135.26600000,135.34300000,2022-09-04 13:36:59.999
2022-09-04 13:37:00,135.44500000,135.44500000,135.42000000,135.42000000,2022-09-04 13:37:59.999
2022-09-04 13:38:00,135.36300000,135.37500000,135.32900000,135.32900000,2022-09-04 13:38:59.999
2022-09-04 13:39:00,135.29900000,135.41400000,135.29900000,135.38100000,2022-09-04 13:39:59.999
2022-09-04 13:40:00,135.36200000,135.67700000,135.36200000,135.46300000,2022-09-04 13:40:59.999
2022-09-04 13:41:00,135.46400000,135.46400000,135.30200000,135.30200000,2022-09-04 13:41:59.999
2022-09-04 13:42:00,135.26100000,135.29500000,135.24300000,135.25000000,2022-09-04 13:42:59.999
2022-09-04 13:43:00,135.40900000,135.62700000,135.40900000,135.51800000,2022-09-04 13:43:59.999
2022-09-04 13:44:00,135.39500000,135.40200000,135.39500000,135.40200000,2022-09-04 13:44:59.999
2022-09-04 13:45:00,135.43900000,135.53800000,135.43900000,135.53800000,2022-09-04 13:45:59.999
2022-09-04 13:46:00,135.45100000,135.48600000,135.32200000,135.48600000,2022-09-04 13:46:59.999
2022-09-04 13:47:00,135.58900000,135.58900000,135.58900000,135.58900000,2022-09-04 13:47:59.999
2022-09-04 13:48:00,135.45200000,135.85800000,135.45200000,135.85800000,2022-09-04 13:48:59.999
2022-09-04 13:49:00,135.77200000,135.81200000,135.63100000,135.76500000,2022-09-04 13:49:59.999
2022-09-04 13:50:00,135.59700000,135.66000000,135.58700000,135.62100000,2022-09-04 13:50:59.999
2022-09-04 13:51:00,135.63400000,135.92800000,135.51800000,135.57900000,2022-09-04 13:51:59.999
2022-09-04 13:52:00,135.58500000,135.58500000,135.57200000,135.57900000,2022-09-04 13:52:59.999
2022-09-04 13:53:00,135.61200000,135.73700000,135.61200000,135.73700000,2022-09-04 13:53:59.999
2022-09-04 13:54:00,135.74100000,135.78000000,135.49100000,135.51900000,2022-09-04 13:54:59.999
2022-09-04 13:55:00,135.59400000,135.62500000,135.46000000,135.47300000,2022-09-04 13:55:59.999
2022-09-04 13:56:00,135.48200000,135.53100000,135.47300000,135.47300000,2022-09-04 13:56:59.999
2022-09-04 13:57:00,135.47400000,135.53000000,135.47400000,135.53000000,2022-09-04 13:57:59.999
2022-09-04 13:58:00,135.53000000,135.55800000,135.51200000,135.52800000,2022-09-04 13:58:59.999
2022-09-04 13:59:00,135.51400000,135.52900000,135.14800000,135.18500000,2022-09-04 13:59:59.999
2022-09-04 14:00:00,135.20700000,135.21300000,134.00000000,134.31400000,2022-09-04 14:00:59.999
2022-09-04 14:01:00,134.43300000,134.84600000,134.43300000,134.78400000,2022-09-04 14:01:59.999
2022-09-04 14:02:00,134.86300000,134.94900000,134.86300000,134.94900000,2022-09-04 14:02:59.999
2022-09-04 14:03:00,134.94900000,134.94900000,134.57700000,134.65800000,2022-09-04 14:03:59.999
2022-09-04 14:04:00,134.71200000,134.99000000,134.71200000,134.99000000,2022-09-04 14:04:59.999
2022-09-04 14:05:00,134.83700000,134.83800000,134.72600000,134.72700000,2022-09-04 14:05:59.999
2022-09-04 14:06:00,134.72800000,134.80500000,134.72600000,134.72700000,2022-09-04 14:06:59.999
2022-09-04 14:07:00,134.80600000,135.04900000,134.80600000,134.82200000,2022-09-04 14:07:59.999
2022-09-04 14:08:00,134.82200000,134.83500000,134.22500000,134.35800000,2022-09-04 14:08:59.999
2022-09-04 14:09:00,134.42300000,134.56300000,134.40000000,134.49000000,2022-09-04 14:09:59.999
2022-09-04 14:10:00,134.36200000,134.36200000,134.22200000,134.25000000,2022-09-04 14:10:59.999
2022-09-04 14:11:00,134.25400000,134.31500000,134.22300000,134.22300000,2022-09-04 14:11:59.999
2022-09-04 14:12:00,134.26200000,134.46900000,134.24300000,134.40300000,2022-09-04 14:12:59.999
2022-09-04 14:13:00,134.40300000,134.40300000,134.40300000,134.40300000,2022-09-04 14:13:59.999
2022-09-04 14:14:00,134.45600000,134.45600000,134.40300000,134.40300000,2022-09-04 14:14:59.999
2022-09-04 14:15:00,134.40500000,134.42500000,134.29200000,134.36500000,2022-09-04 14:15:59.999
2022-09-04 14:16:00,134.30100000,134.37300000,134.22400000,134.25800000,2022-09-04 14:16:59.999
2022-09-04 14:17:00,134.26600000,134.26600000,134.12800000,134.19300000,2022-09-04 14:17:59.999
2022-09-04 14:18:00,134.18500000,134.85500000,133.88600000,134.16300000,2022-09-04 14:18:59.999
2022-09-04 14:19:00,134.07500000,134.07600000,133.98000000,134.03700000,2022-09-04 14:19:59.999
2022-09-04 14:20:00,134.03700000,134.05800000,133.67800000,133.67800000,2022-09-04 14:20:59.999
2022-09-04 14:21:00,133.68400000,133.76500000,133.67900000,133.68700000,2022-09-04 14:21:59.999
2022-09-04 14:22:00,133.85200000,133.86200000,133.74800000,133.81100000,2022-09-04 14:22:59.999
2022-09-04 14:23:00,133.81200000,133.84800000,133.68000000,133.71100000,2022-09-04 14:23:59.999
2022-09-04 14:24:00,133.79400000,133.92800000,133.68000000,133.81300000,2022-09-04 14:24:59.999
2022-09-04 14:25:00,133.87600000,133.87600000,133.70800000,133.71500000,2022-09-04 14:25:59.999
2022-09-04 14:26:00,133.91200000,133.95300000,133.91000000,133.94000000,2022-09-04 14:26:59.999
2022-09-04 14:27:00,133.98400000,133.98400000,133.79400000,133.82800000,2022-09-04 14:27:59.999
2022-09-04 14:28:00,133.75000000,134.17400000,133.75000000,133.89200000,2022-09-04 14:28:59.999
2022-09-04 14:29:00,133.89100000,133.89100000,133.55000000,133.63800000,2022-09-04 14:29:59.999
2022-09-04 14:30:00,133.69600000,133.69600000,133.68700000,133.68800000,2022-09-04 14:30:59.999
2022-09-04 14:31:00,133.68800000,133.80600000,133.68800000,133.71700000,2022-09-04 14:31:59.999
2022-09-04 14:32:00,133.69500000,133.71700000,133.66200000,133.71700000,2022-09-04 14:32:59.999
2022-09-04 14:33:00,133.80000000,133.88800000,133.79200000,133.80000000,2022-09-04 14:33:59.999
2022-09-04 14:34:00,133.84200000,133.84200000,133.22700000,133.36800000,2022-09-04 14:34:59.999
2022-09-04 14:35:00,133.38200000,133.50100000,133.34300000,133.38200000,2022-09-04 14:35:59.999
2022-09-04 14:36:00,133.41700000,133.41700000,133.40400000,133.40400000,2022-09-04 14:36:59.999
2022-09-04 14:37:00,133.41700000,133.51900000,133.41700000,133.51900000,2022-09-04 14:37:59.999
2022-09-04 14:38:00,133.69300000,133.81100000,133.69300000,133.81100000,2022-09-04 14:38:59.999
2022-09-04 14:39:00,133.92000000,133.95700000,133.91900000,133.95700000,2022-09-04 14:39:59.999
2022-09-04 14:40:00,133.95700000,134.31600000,133.95700000,134.00900000,2022-09-04 14:40:59.999
2022-09-04 14:41:00,134.29200000,134.90000000,134.29200000,134.52700000,2022-09-04 14:41:59.999
2022-09-04 14:42:00,134.71300000,134.97000000,134.57100000,134.57100000,2022-09-04 14:42:59.999
2022-09-04 14:43:00,134.57700000,134.67400000,134.55500000,134.55500000,2022-09-04 14:43:59.999
2022-09-04 14:44:00,134.55500000,134.55500000,134.54100000,134.54200000,2022-09-04 14:44:59.999
2022-09-04 14:45:00,134.39300000,134.39300000,134.16400000,134.16400000,2022-09-04 14:45:59.999
2022-09-04 14:46:00,134.09800000,134.29000000,134.09800000,134.24600000,2022-09-04 14:46:59.999
2022-09-04 14:47:00,134.24600000,134.24600000,134.24600000,134.24600000,2022-09-04 14:47:59.999
